seed,window_size,lam,networksize,learnrate,sharpe,cumret,meanret,stdret
7,1,2.0,64,0.005,1.439,1.075,0.001,0.006
7,1,2.0,64,0.001,1.75,1.095,0.001,0.007
7,1,2.0,64,0.0001,1.719,1.092,0.001,0.007
7,1,2.0,64,0.0005,1.755,1.096,0.001,0.007
7,1,2.0,64,1e-05,1.705,1.091,0.001,0.007
7,1,2.0,128,0.01,0.337,1.031,0.0,0.011
7,1,2.0,128,0.005,1.703,1.106,0.001,0.008
7,1,2.0,128,0.001,1.679,1.089,0.001,0.006
7,1,2.0,128,0.0005,1.786,1.097,0.001,0.007
7,1,2.0,128,0.0001,1.761,1.095,0.001,0.007
7,1,5.0,32,0.01,0.158,1.011,0.0,0.009
7,1,2.0,128,1e-05,1.736,1.093,0.001,0.007
7,1,5.0,32,0.005,1.699,1.116,0.001,0.008
7,1,5.0,32,0.001,1.75,1.095,0.001,0.007
7,1,5.0,32,0.0005,1.748,1.094,0.001,0.007
7,1,5.0,32,0.0001,1.765,1.095,0.001,0.007
7,1,5.0,32,1e-05,1.797,1.099,0.001,0.007
7,1,5.0,64,0.01,1.35,1.137,0.001,0.012
7,1,5.0,64,0.005,1.272,1.074,0.001,0.007
7,1,5.0,64,0.001,1.771,1.099,0.001,0.007
7,1,5.0,64,0.0005,1.762,1.095,0.001,0.007
7,1,5.0,64,0.0001,1.727,1.093,0.001,0.007
7,1,5.0,64,1e-05,1.702,1.091,0.001,0.007
7,1,5.0,128,0.01,1.245,1.071,0.001,0.007
7,1,5.0,128,0.005,1.084,1.06,0.0,0.007
7,1,5.0,128,0.001,1.743,1.095,0.001,0.007
7,1,5.0,128,0.0005,1.79,1.098,0.001,0.007
7,1,5.0,128,0.0001,1.746,1.094,0.001,0.007
7,1,5.0,128,1e-05,1.735,1.093,0.001,0.007
7,1,10.0,32,0.01,0.158,1.011,0.0,0.009
7,1,10.0,32,0.005,1.031,1.127,0.001,0.015
7,1,10.0,32,0.001,1.743,1.094,0.001,0.007
7,1,10.0,32,0.0005,1.751,1.095,0.001,0.007
7,1,10.0,32,0.0001,1.765,1.095,0.001,0.007
7,1,10.0,32,1e-05,1.771,1.096,0.001,0.007
7,1,10.0,64,0.01,1.245,1.155,0.001,0.015
7,1,10.0,64,0.005,1.691,1.139,0.001,0.01
7,1,10.0,64,0.001,1.581,1.091,0.001,0.007
7,1,10.0,64,0.0005,1.782,1.098,0.001,0.007
7,1,10.0,64,0.0001,1.721,1.093,0.001,0.007
7,1,10.0,64,1e-05,1.694,1.091,0.001,0.007
7,1,10.0,128,0.01,1.066,1.128,0.001,0.015
7,1,10.0,128,0.005,1.391,1.135,0.001,0.012
7,1,10.0,128,0.001,1.504,1.088,0.001,0.007
7,1,10.0,128,0.0001,1.73,1.094,0.001,0.007
7,1,10.0,128,0.0005,1.754,1.094,0.001,0.007
7,1,10.0,128,1e-05,1.736,1.093,0.001,0.007
7,1,20.0,32,0.01,1.245,1.155,0.001,0.015
7,1,20.0,32,0.005,1.068,1.101,0.001,0.012
7,1,20.0,32,0.001,1.813,1.101,0.001,0.007
7,1,20.0,32,0.0005,1.767,1.096,0.001,0.007
7,1,20.0,32,0.0001,1.743,1.093,0.001,0.007
7,1,20.0,32,1e-05,1.751,1.094,0.001,0.007
7,1,20.0,64,0.01,1.363,1.138,0.001,0.012
7,1,20.0,64,0.005,1.46,1.129,0.001,0.011
7,1,20.0,64,0.001,1.411,1.141,0.001,0.012
7,1,20.0,64,0.0001,1.72,1.093,0.001,0.007
7,1,20.0,64,0.0005,1.673,1.099,0.001,0.007
7,1,20.0,64,1e-05,1.697,1.091,0.001,0.007
7,1,20.0,128,0.01,0.158,1.011,0.0,0.009
7,1,20.0,128,0.005,0.158,1.011,0.0,0.009
7,1,20.0,128,0.001,1.789,1.103,0.001,0.007
7,1,20.0,128,0.0005,1.547,1.082,0.001,0.006
7,1,40.0,32,0.01,0.158,1.011,0.0,0.009
7,1,20.0,128,1e-05,1.738,1.094,0.001,0.007
7,1,20.0,128,0.0001,1.755,1.095,0.001,0.007
7,1,40.0,32,0.005,0.158,1.011,0.0,0.009
7,1,40.0,32,0.001,1.726,1.1,0.001,0.007
7,1,40.0,32,0.0005,1.743,1.097,0.001,0.007
7,1,40.0,32,0.0001,1.707,1.09,0.001,0.006
7,1,40.0,32,1e-05,1.746,1.094,0.001,0.007
7,1,40.0,64,0.01,1.363,1.138,0.001,0.012
7,1,40.0,64,0.005,0.337,1.031,0.0,0.011
7,1,40.0,64,0.001,0.39,1.03,0.0,0.01
7,1,40.0,64,0.0005,1.552,1.082,0.001,0.006
7,1,40.0,64,0.0001,1.717,1.092,0.001,0.007
7,1,40.0,64,1e-05,1.703,1.091,0.001,0.007
7,1,40.0,128,0.01,0.337,1.031,0.0,0.011
7,1,40.0,128,0.005,0.27,1.017,0.0,0.008
7,1,40.0,128,0.001,1.373,1.112,0.001,0.01
7,1,40.0,128,0.0005,1.814,1.102,0.001,0.007
7,1,40.0,128,0.0001,1.71,1.09,0.001,0.006
7,1,40.0,128,1e-05,1.737,1.093,0.001,0.007
8,1,0.001,32,0.005,1.679,1.089,0.001,0.006
8,1,0.001,32,0.01,1.706,1.095,0.001,0.007
8,1,0.001,32,0.001,1.609,1.084,0.001,0.006
8,1,0.001,32,0.0005,1.64,1.086,0.001,0.006
8,1,0.001,32,0.0001,1.635,1.085,0.001,0.006
8,1,0.001,32,1e-05,1.692,1.089,0.001,0.006
8,1,0.001,64,0.01,1.066,1.124,0.001,0.014
8,1,0.001,64,0.005,1.748,1.098,0.001,0.007
8,1,0.001,64,0.001,1.717,1.094,0.001,0.007
8,1,0.001,64,0.0005,1.719,1.093,0.001,0.007
8,1,0.001,64,0.0001,1.701,1.092,0.001,0.007
8,1,0.001,64,1e-05,1.688,1.09,0.001,0.007
8,1,0.001,128,0.01,1.77,1.096,0.001,0.007
8,1,0.001,128,0.005,1.245,1.155,0.001,0.015
8,1,0.001,128,0.001,1.363,1.138,0.001,0.012
8,1,0.001,128,0.0005,0.944,1.059,0.0,0.008
8,1,0.001,128,0.0001,1.703,1.09,0.001,0.006
8,1,0.001,128,1e-05,1.707,1.091,0.001,0.006
8,1,0.01,32,0.01,1.814,1.1,0.001,0.007
8,1,0.01,32,0.005,1.797,1.098,0.001,0.007
8,1,0.01,32,0.001,1.623,1.084,0.001,0.006
8,1,0.01,32,0.0005,1.65,1.086,0.001,0.006
8,1,0.01,32,0.0001,1.677,1.088,0.001,0.006
8,1,0.01,32,1e-05,1.691,1.089,0.001,0.006
8,1,0.01,64,0.01,1.435,1.079,0.001,0.007
8,1,0.01,64,0.005,1.743,1.1,0.001,0.007
8,1,0.01,64,0.001,1.712,1.094,0.001,0.007
8,1,0.01,64,0.0005,1.715,1.093,0.001,0.007
8,1,0.01,64,0.0001,1.703,1.092,0.001,0.007
8,1,0.01,64,1e-05,1.686,1.09,0.001,0.007
8,1,0.01,128,0.01,1.616,1.097,0.001,0.007
8,1,0.01,128,0.005,1.749,1.094,0.001,0.007
8,1,0.01,128,0.001,1.427,1.107,0.001,0.009
8,1,0.01,128,0.0005,1.66,1.116,0.001,0.009
8,1,0.01,128,0.0001,1.735,1.092,0.001,0.007
8,1,0.01,128,1e-05,1.704,1.09,0.001,0.006
8,1,0.1,32,0.01,1.919,1.123,0.001,0.008
8,1,0.1,32,0.005,1.68,1.089,0.001,0.006
8,1,0.1,32,0.001,1.644,1.086,0.001,0.006
8,1,0.1,32,0.0005,1.68,1.088,0.001,0.006
8,1,0.1,32,0.0001,1.662,1.087,0.001,0.006
8,1,0.1,32,1e-05,1.687,1.089,0.001,0.006
8,1,0.1,64,0.01,1.763,1.102,0.001,0.007
8,1,0.1,64,0.005,1.609,1.09,0.001,0.007
8,1,0.1,64,0.001,1.69,1.093,0.001,0.007
8,1,0.1,64,0.0005,1.708,1.093,0.001,0.007
8,1,0.1,64,0.0001,1.705,1.092,0.001,0.007
8,1,0.1,64,1e-05,1.681,1.09,0.001,0.007
8,1,0.1,128,0.01,1.311,1.136,0.001,0.013
8,1,0.1,128,0.005,1.752,1.095,0.001,0.007
8,1,0.1,128,0.001,1.363,1.138,0.001,0.012
8,1,0.1,128,0.0005,1.707,1.107,0.001,0.008
8,1,0.1,128,0.0001,1.757,1.094,0.001,0.007
8,1,0.1,128,1e-05,1.709,1.091,0.001,0.006
8,1,0.5,32,0.01,1.57,1.095,0.001,0.007
8,1,0.5,32,0.005,1.639,1.085,0.001,0.006
8,1,0.5,32,0.001,1.63,1.085,0.001,0.006
8,1,0.5,32,0.0005,1.641,1.115,0.001,0.009
8,1,0.5,32,0.0001,1.63,1.085,0.001,0.006
8,1,0.5,32,1e-05,1.678,1.088,0.001,0.006
8,1,0.5,64,0.01,1.654,1.089,0.001,0.007
8,1,0.5,64,0.005,1.528,1.106,0.001,0.008
8,1,0.5,64,0.001,1.674,1.091,0.001,0.007
8,1,0.5,64,0.0005,1.7,1.092,0.001,0.007
8,1,0.5,64,0.0001,1.707,1.092,0.001,0.007
8,1,0.5,64,1e-05,1.685,1.091,0.001,0.007
8,1,0.5,128,0.01,1.639,1.105,0.001,0.008
8,1,0.5,128,0.005,1.695,1.108,0.001,0.008
8,1,0.5,128,0.001,1.805,1.113,0.001,0.008
8,1,0.5,128,0.0005,1.692,1.09,0.001,0.006
8,1,0.5,128,0.0001,1.708,1.091,0.001,0.006
8,1,0.5,128,1e-05,1.712,1.091,0.001,0.006
8,1,1.0,32,0.01,1.31,1.075,0.001,0.007
8,1,1.0,32,0.005,1.568,1.082,0.001,0.006
8,1,1.0,32,0.001,1.698,1.09,0.001,0.006
8,1,1.0,32,0.0005,0.205,1.014,0.0,0.008
8,1,1.0,32,0.0001,1.626,1.085,0.001,0.006
8,1,1.0,32,1e-05,1.65,1.086,0.001,0.006
8,1,1.0,64,0.01,1.583,1.089,0.001,0.007
8,1,1.0,64,0.005,1.6,1.083,0.001,0.006
8,1,1.0,64,0.001,1.687,1.092,0.001,0.007
8,1,1.0,64,0.0005,1.703,1.092,0.001,0.007
8,1,1.0,64,0.0001,1.708,1.092,0.001,0.007
8,1,1.0,64,1e-05,1.684,1.091,0.001,0.007
8,1,1.0,128,0.01,1.745,1.093,0.001,0.006
8,1,1.0,128,0.005,1.519,1.106,0.001,0.008
8,1,1.0,128,0.001,1.363,1.138,0.001,0.012
8,1,1.0,128,0.0005,1.705,1.09,0.001,0.006
8,1,1.0,128,0.0001,1.696,1.09,0.001,0.006
8,1,1.0,128,1e-05,1.708,1.091,0.001,0.006
8,1,2.0,32,0.01,1.51,1.095,0.001,0.008
8,1,2.0,32,0.005,1.451,1.077,0.001,0.006
8,1,2.0,32,0.001,1.675,1.088,0.001,0.006
8,1,2.0,32,0.0005,1.269,1.069,0.001,0.007
8,1,2.0,32,0.0001,1.628,1.085,0.001,0.006
8,1,2.0,32,1e-05,1.641,1.086,0.001,0.006
8,1,2.0,64,0.01,1.811,1.124,0.001,0.008
8,1,2.0,64,0.005,1.515,1.094,0.001,0.008
8,1,2.0,64,0.001,1.682,1.09,0.001,0.007
8,1,2.0,64,0.0005,1.701,1.092,0.001,0.007
8,1,2.0,64,0.0001,1.7,1.092,0.001,0.007
8,1,2.0,64,1e-05,1.685,1.091,0.001,0.007
8,1,2.0,128,0.01,1.907,1.123,0.001,0.008
8,1,2.0,128,0.005,1.363,1.138,0.001,0.012
8,1,2.0,128,0.001,1.777,1.111,0.001,0.008
8,1,2.0,128,0.0005,1.741,1.093,0.001,0.007
8,1,2.0,128,0.0001,1.724,1.092,0.001,0.006
8,1,2.0,128,1e-05,1.715,1.091,0.001,0.006
8,1,5.0,32,0.01,1.323,1.153,0.001,0.014
8,1,5.0,32,0.005,1.623,1.102,0.001,0.008
8,1,5.0,32,0.001,1.628,1.085,0.001,0.006
8,1,5.0,32,0.0005,1.248,1.128,0.001,0.012
8,1,5.0,32,0.0001,1.654,1.087,0.001,0.006
8,1,5.0,32,1e-05,1.643,1.086,0.001,0.006
8,1,5.0,64,0.01,1.034,1.127,0.001,0.015
8,1,5.0,64,0.005,1.05,1.077,0.001,0.009
8,1,5.0,64,0.001,1.685,1.092,0.001,0.007
8,1,5.0,64,1e-05,1.684,1.091,0.001,0.007
8,1,5.0,64,0.0005,1.685,1.09,0.001,0.007
8,1,5.0,64,0.0001,1.705,1.092,0.001,0.007
8,1,5.0,128,0.01,0.916,1.052,0.0,0.007
8,1,5.0,128,0.005,1.363,1.138,0.001,0.012
8,1,5.0,128,0.001,1.704,1.093,0.001,0.007
8,1,5.0,128,0.0005,1.767,1.095,0.001,0.007
8,1,5.0,128,0.0001,1.703,1.09,0.001,0.006
8,1,5.0,128,1e-05,1.724,1.092,0.001,0.007
8,1,10.0,32,0.01,1.363,1.138,0.001,0.012
8,1,10.0,32,0.005,1.097,1.128,0.001,0.014
8,1,10.0,32,0.001,1.605,1.084,0.001,0.006
8,1,10.0,32,0.0005,0.64,1.039,0.0,0.007
8,1,10.0,32,0.0001,1.628,1.085,0.001,0.006
8,1,10.0,32,1e-05,1.667,1.087,0.001,0.006
8,1,10.0,64,0.005,1.858,1.136,0.001,0.009
8,1,10.0,64,0.01,0.435,1.037,0.0,0.01
8,1,10.0,64,0.001,1.521,1.079,0.001,0.006
8,1,10.0,64,0.0005,1.713,1.092,0.001,0.007
8,1,10.0,64,0.0001,1.697,1.092,0.001,0.007
8,1,10.0,64,1e-05,1.686,1.091,0.001,0.007
8,1,10.0,128,0.01,0.402,1.035,0.0,0.011
8,1,10.0,128,0.005,1.489,1.139,0.001,0.011
8,1,10.0,128,0.001,1.748,1.096,0.001,0.007
8,1,10.0,128,0.0005,1.503,1.081,0.001,0.007
8,1,10.0,128,1e-05,1.731,1.092,0.001,0.006
8,1,10.0,128,0.0001,1.713,1.091,0.001,0.006
8,1,20.0,32,0.01,0.337,1.031,0.0,0.011
8,1,20.0,32,0.005,1.031,1.127,0.001,0.015
8,1,20.0,32,0.001,1.795,1.1,0.001,0.007
8,1,20.0,32,0.0005,1.415,1.079,0.001,0.007
8,1,20.0,32,0.0001,1.695,1.09,0.001,0.006
8,1,20.0,32,1e-05,1.671,1.088,0.001,0.006
8,1,20.0,64,0.01,0.337,1.031,0.0,0.011
8,1,20.0,64,0.005,1.006,1.072,0.001,0.009
8,1,20.0,64,0.0005,1.37,1.079,0.001,0.007
8,1,20.0,64,0.001,1.536,1.09,0.001,0.007
8,1,20.0,64,0.0001,1.704,1.093,0.001,0.007
8,1,20.0,64,1e-05,1.686,1.091,0.001,0.007
8,1,20.0,128,0.01,0.158,1.011,0.0,0.009
8,1,20.0,128,0.005,0.175,1.012,0.0,0.008
8,1,20.0,128,0.001,1.324,1.075,0.001,0.007
8,1,20.0,128,0.0005,1.754,1.114,0.001,0.008
8,1,20.0,128,0.0001,1.735,1.092,0.001,0.006
8,1,40.0,32,0.01,1.245,1.155,0.001,0.015
8,1,40.0,32,0.005,1.345,1.1,0.001,0.009
8,1,20.0,128,1e-05,1.706,1.09,0.001,0.006
8,1,40.0,32,0.001,1.111,1.062,0.0,0.007
8,1,40.0,32,0.0005,0.623,1.038,0.0,0.007
8,1,40.0,32,0.0001,1.572,1.081,0.001,0.006
8,1,40.0,32,1e-05,1.681,1.088,0.001,0.006
8,1,40.0,64,0.01,0.337,1.031,0.0,0.011
8,1,40.0,64,0.005,1.245,1.155,0.001,0.015
8,1,40.0,64,0.001,1.534,1.085,0.001,0.007
8,1,40.0,64,0.0005,1.616,1.107,0.001,0.008
8,1,40.0,64,0.0001,1.715,1.092,0.001,0.007
8,1,40.0,64,1e-05,1.683,1.091,0.001,0.007
8,1,40.0,128,0.01,0.337,1.031,0.0,0.011
8,1,40.0,128,0.005,1.363,1.138,0.001,0.012
8,1,40.0,128,0.0005,1.551,1.086,0.001,0.007
8,1,40.0,128,0.001,1.643,1.105,0.001,0.008
8,1,40.0,128,0.0001,1.703,1.09,0.001,0.006
8,1,40.0,128,1e-05,1.718,1.091,0.001,0.006
9,1,0.001,32,0.01,1.55,1.083,0.001,0.007
9,1,0.001,32,0.005,1.538,1.083,0.001,0.007
9,1,0.001,32,0.001,1.575,1.085,0.001,0.007
9,1,0.001,32,0.0005,1.562,1.083,0.001,0.006
9,1,0.001,32,0.0001,1.561,1.083,0.001,0.007
9,1,0.001,32,1e-05,1.625,1.086,0.001,0.006
9,1,0.001,64,0.01,1.727,1.093,0.001,0.007
9,1,0.001,64,0.005,1.726,1.093,0.001,0.007
9,1,0.001,64,0.0005,1.552,1.083,0.001,0.006
9,1,0.001,64,0.001,1.754,1.097,0.001,0.007
9,1,0.001,64,0.0001,1.735,1.097,0.001,0.007
9,1,0.001,64,1e-05,1.717,1.094,0.001,0.007
9,1,0.001,128,0.01,1.733,1.093,0.001,0.007
9,1,0.001,128,0.005,1.501,1.079,0.001,0.006
9,1,0.001,128,0.001,0.342,1.031,0.0,0.011
9,1,0.001,128,0.0005,0.715,1.041,0.0,0.007
9,1,0.001,128,0.0001,1.584,1.087,0.001,0.007
9,1,0.001,128,1e-05,1.53,1.085,0.001,0.007
9,1,0.01,32,0.01,1.468,1.078,0.001,0.006
9,1,0.01,32,0.005,1.567,1.085,0.001,0.007
9,1,0.01,32,0.001,1.583,1.085,0.001,0.007
9,1,0.01,32,0.0005,1.499,1.08,0.001,0.007
9,1,0.01,32,0.0001,1.56,1.083,0.001,0.006
9,1,0.01,32,1e-05,1.624,1.086,0.001,0.006
9,1,0.01,64,0.01,1.723,1.092,0.001,0.007
9,1,0.01,64,0.005,1.73,1.093,0.001,0.007
9,1,0.01,64,0.001,1.77,1.098,0.001,0.007
9,1,0.01,64,0.0005,1.728,1.097,0.001,0.007
9,1,0.01,64,0.0001,1.741,1.097,0.001,0.007
9,1,0.01,64,1e-05,1.715,1.094,0.001,0.007
9,1,0.01,128,0.01,1.713,1.091,0.001,0.006
9,1,0.01,128,0.005,1.69,1.089,0.001,0.006
9,1,0.01,128,0.001,1.031,1.127,0.001,0.015
9,1,0.01,128,0.0005,1.508,1.117,0.001,0.009
9,1,0.01,128,0.0001,1.517,1.085,0.001,0.007
9,1,0.01,128,1e-05,1.539,1.085,0.001,0.007
9,1,0.1,32,0.01,1.618,1.087,0.001,0.007
9,1,0.1,32,0.005,1.569,1.084,0.001,0.007
9,1,0.1,32,0.001,1.568,1.084,0.001,0.007
9,1,0.1,32,0.0005,1.551,1.083,0.001,0.006
9,1,0.1,32,0.0001,1.561,1.083,0.001,0.007
9,1,0.1,32,1e-05,1.617,1.086,0.001,0.006
9,1,0.1,64,0.01,1.596,1.088,0.001,0.007
9,1,0.1,64,0.005,1.746,1.095,0.001,0.007
9,1,0.1,64,0.001,1.747,1.096,0.001,0.007
9,1,0.1,64,0.0005,1.692,1.096,0.001,0.007
9,1,0.1,64,0.0001,1.741,1.097,0.001,0.007
9,1,0.1,64,1e-05,1.708,1.094,0.001,0.007
9,1,0.1,128,0.01,1.477,1.085,0.001,0.007
9,1,0.1,128,0.005,1.656,1.088,0.001,0.006
9,1,0.1,128,0.001,1.563,1.087,0.001,0.007
9,1,0.1,128,0.0005,1.54,1.086,0.001,0.007
9,1,0.1,128,0.0001,1.596,1.086,0.001,0.007
9,1,0.1,128,1e-05,1.529,1.085,0.001,0.007
9,1,0.5,32,0.01,1.61,1.084,0.001,0.006
9,1,0.5,32,0.005,1.611,1.09,0.001,0.007
9,1,0.5,32,0.001,1.563,1.083,0.001,0.007
9,1,0.5,32,0.0005,1.553,1.082,0.001,0.006
9,1,0.5,32,0.0001,1.559,1.084,0.001,0.007
9,1,0.5,32,1e-05,1.594,1.085,0.001,0.007
9,1,0.5,64,0.01,1.636,1.087,0.001,0.006
9,1,0.5,64,0.005,1.659,1.09,0.001,0.007
9,1,0.5,64,0.001,1.728,1.096,0.001,0.007
9,1,0.5,64,0.0005,1.728,1.096,0.001,0.007
9,1,0.5,64,0.0001,1.706,1.095,0.001,0.007
9,1,0.5,64,1e-05,1.724,1.097,0.001,0.007
9,1,0.5,128,0.01,1.784,1.105,0.001,0.007
9,1,0.5,128,0.005,1.507,1.082,0.001,0.007
9,1,0.5,128,0.001,1.546,1.087,0.001,0.007
9,1,0.5,128,0.0005,1.533,1.086,0.001,0.007
9,1,0.5,128,0.0001,1.505,1.084,0.001,0.007
9,1,0.5,128,1e-05,1.516,1.084,0.001,0.007
9,1,1.0,32,0.01,1.705,1.092,0.001,0.007
9,1,1.0,32,0.005,1.462,1.077,0.001,0.006
9,1,1.0,32,0.001,1.571,1.083,0.001,0.006
9,1,1.0,32,0.0005,1.564,1.083,0.001,0.007
9,1,1.0,32,0.0001,1.571,1.084,0.001,0.007
9,1,1.0,32,1e-05,1.571,1.084,0.001,0.007
9,1,1.0,64,0.01,1.754,1.104,0.001,0.007
9,1,1.0,64,0.005,1.564,1.09,0.001,0.007
9,1,1.0,64,0.001,1.7,1.095,0.001,0.007
9,1,1.0,64,0.0005,1.726,1.096,0.001,0.007
9,1,1.0,64,0.0001,1.722,1.096,0.001,0.007
9,1,1.0,64,1e-05,1.731,1.098,0.001,0.007
9,1,1.0,128,0.01,1.5,1.085,0.001,0.007
9,1,1.0,128,0.005,1.725,1.095,0.001,0.007
9,1,1.0,128,0.001,1.481,1.082,0.001,0.007
9,1,1.0,128,0.0005,1.536,1.086,0.001,0.007
9,1,2.0,32,0.01,1.549,1.085,0.001,0.007
9,1,1.0,128,0.0001,1.523,1.085,0.001,0.007
9,1,1.0,128,1e-05,1.521,1.085,0.001,0.007
9,1,2.0,32,0.005,1.483,1.079,0.001,0.007
9,1,2.0,32,0.001,1.52,1.081,0.001,0.006
9,1,2.0,32,0.0005,1.522,1.081,0.001,0.007
9,1,2.0,32,0.0001,1.572,1.085,0.001,0.007
9,1,2.0,32,1e-05,1.556,1.084,0.001,0.007
9,1,2.0,64,0.01,1.366,1.122,0.001,0.011
9,1,2.0,64,0.005,1.427,1.076,0.001,0.006
9,1,2.0,64,0.001,1.689,1.091,0.001,0.007
9,1,2.0,64,0.0005,1.717,1.097,0.001,0.007
9,1,2.0,64,0.0001,1.708,1.096,0.001,0.007
9,1,2.0,64,1e-05,1.726,1.098,0.001,0.007
9,1,2.0,128,0.01,1.088,1.063,0.0,0.007
9,1,2.0,128,0.005,1.831,1.112,0.001,0.007
9,1,2.0,128,0.001,1.461,1.078,0.001,0.007
9,1,2.0,128,0.0005,1.56,1.087,0.001,0.007
9,1,2.0,128,0.0001,1.539,1.086,0.001,0.007
9,1,2.0,128,1e-05,1.512,1.084,0.001,0.007
9,1,5.0,32,0.01,1.738,1.128,0.001,0.009
9,1,5.0,32,0.005,1.862,1.11,0.001,0.007
9,1,5.0,32,0.001,1.54,1.083,0.001,0.007
9,1,5.0,32,0.0005,1.594,1.086,0.001,0.007
9,1,5.0,32,0.0001,1.573,1.085,0.001,0.007
9,1,5.0,32,1e-05,1.557,1.084,0.001,0.007
9,1,5.0,64,0.01,1.131,1.087,0.001,0.009
9,1,5.0,64,0.005,1.72,1.104,0.001,0.007
9,1,5.0,64,0.001,1.757,1.1,0.001,0.007
9,1,5.0,64,0.0005,1.712,1.095,0.001,0.007
9,1,5.0,64,0.0001,1.693,1.097,0.001,0.007
9,1,5.0,64,1e-05,1.717,1.097,0.001,0.007
9,1,5.0,128,0.01,1.252,1.155,0.001,0.015
9,1,5.0,128,0.005,1.415,1.091,0.001,0.008
9,1,5.0,128,0.001,1.451,1.088,0.001,0.007
9,1,5.0,128,0.0005,1.625,1.089,0.001,0.007
9,1,5.0,128,0.0001,1.547,1.086,0.001,0.007
9,1,5.0,128,1e-05,1.525,1.085,0.001,0.007
9,1,10.0,32,0.01,1.056,1.128,0.001,0.015
9,1,10.0,32,0.005,0.558,1.033,0.0,0.007
9,1,10.0,32,0.001,1.464,1.079,0.001,0.007
9,1,10.0,32,0.0005,1.565,1.085,0.001,0.007
9,1,10.0,32,0.0001,1.567,1.084,0.001,0.007
9,1,10.0,32,1e-05,1.559,1.084,0.001,0.007
9,1,10.0,64,0.01,0.337,1.031,0.0,0.011
9,1,10.0,64,0.005,1.372,1.137,0.001,0.012
9,1,10.0,64,0.001,1.339,1.077,0.001,0.007
9,1,10.0,64,0.0005,1.733,1.098,0.001,0.007
9,1,10.0,64,0.0001,1.731,1.098,0.001,0.007
9,1,10.0,64,1e-05,1.703,1.097,0.001,0.007
9,1,10.0,128,0.01,1.245,1.155,0.001,0.015
9,1,10.0,128,0.005,1.041,1.121,0.001,0.014
9,1,10.0,128,0.001,1.238,1.064,0.0,0.006
9,1,10.0,128,0.0005,1.49,1.093,0.001,0.008
9,1,10.0,128,0.0001,1.554,1.085,0.001,0.007
9,1,10.0,128,1e-05,1.52,1.085,0.001,0.007
9,1,20.0,32,0.01,0.337,1.031,0.0,0.011
9,1,20.0,32,0.005,1.389,1.137,0.001,0.012
9,1,20.0,32,0.001,1.251,1.076,0.001,0.007
9,1,20.0,32,0.0005,1.472,1.078,0.001,0.006
9,1,20.0,32,0.0001,1.547,1.082,0.001,0.007
9,1,20.0,32,1e-05,1.565,1.084,0.001,0.007
9,1,20.0,64,0.01,1.363,1.138,0.001,0.012
9,1,20.0,64,0.005,1.449,1.151,0.001,0.013
9,1,20.0,64,0.001,1.079,1.057,0.0,0.006
9,1,20.0,64,0.0005,1.588,1.092,0.001,0.007
9,1,20.0,64,0.0001,1.684,1.096,0.001,0.007
9,1,20.0,64,1e-05,1.701,1.097,0.001,0.007
9,1,20.0,128,0.01,0.158,1.011,0.0,0.009
9,1,20.0,128,0.005,1.032,1.127,0.001,0.015
9,1,20.0,128,0.001,0.542,1.033,0.0,0.007
9,1,20.0,128,0.0005,1.589,1.095,0.001,0.007
9,1,20.0,128,0.0001,1.553,1.087,0.001,0.007
9,1,20.0,128,1e-05,1.523,1.085,0.001,0.007
9,1,40.0,32,0.01,1.245,1.155,0.001,0.015
9,1,40.0,32,0.005,1.245,1.155,0.001,0.015
9,1,40.0,32,0.001,1.631,1.108,0.001,0.008
9,1,40.0,32,0.0005,1.659,1.103,0.001,0.008
9,1,40.0,32,0.0001,1.568,1.084,0.001,0.007
9,1,40.0,32,1e-05,1.565,1.084,0.001,0.007
9,1,40.0,64,0.01,0.158,1.011,0.0,0.009
9,1,40.0,64,0.005,1.245,1.155,0.001,0.015
9,1,40.0,64,0.001,0.995,1.059,0.0,0.007
9,1,40.0,64,0.0005,1.624,1.088,0.001,0.007
9,1,40.0,64,0.0001,1.655,1.096,0.001,0.007
9,1,40.0,64,1e-05,1.695,1.097,0.001,0.007
9,1,40.0,128,0.01,1.031,1.127,0.001,0.015
9,1,40.0,128,0.005,1.031,1.127,0.001,0.015
9,1,40.0,128,0.001,0.379,1.034,0.0,0.011
9,1,40.0,128,0.0001,1.609,1.092,0.001,0.007
9,1,40.0,128,0.0005,1.719,1.095,0.001,0.007
9,1,40.0,128,1e-05,1.519,1.085,0.001,0.007
