seed,window_size,lam,networksize,learnrate,sharpe,cumret,meanret,stdret
1,1,0.01,128,0.01,1.145,1.142,0.001,0.015
1,1,0.01,128,0.005,1.145,1.142,0.001,0.015
1,1,0.01,128,0.001,3.359,1.349,0.003,0.013
1,1,0.01,128,0.0001,4.057,1.406,0.003,0.012
1,1,0.01,128,1e-05,1.729,1.103,0.001,0.007
1,1,0.1,32,0.01,2.78,1.3,0.002,0.013
1,1,0.1,32,0.005,6.446,1.595,0.005,0.011
1,1,0.1,32,0.001,6.404,1.59,0.005,0.011
1,1,0.1,32,0.0001,2.43,1.267,0.002,0.013
1,1,0.1,32,1e-05,1.704,1.091,0.001,0.007
1,1,0.1,64,0.01,1.728,1.137,0.001,0.01
1,1,0.1,64,0.005,5.289,1.534,0.004,0.012
1,1,0.1,64,0.001,6.183,1.571,0.004,0.011
1,1,0.1,64,0.0001,5.136,1.49,0.004,0.012
1,1,0.1,64,1e-05,1.73,1.095,0.001,0.007
1,1,0.1,128,0.01,6.868,1.622,0.005,0.011
1,1,0.1,128,0.005,7.516,1.677,0.005,0.011
1,1,0.1,128,0.001,4.16,1.419,0.003,0.012
1,1,0.1,128,0.0001,6.958,1.623,0.005,0.011
1,1,0.1,128,1e-05,1.736,1.098,0.001,0.007
1,1,0.5,32,0.01,1.277,1.072,0.001,0.007
1,1,0.5,32,0.005,4.8,1.426,0.003,0.011
1,1,0.5,32,0.001,2.495,1.196,0.002,0.01
1,1,0.5,32,0.0001,1.659,1.091,0.001,0.007
1,1,0.5,32,1e-05,1.701,1.091,0.001,0.007
1,1,0.5,64,0.01,1.282,1.069,0.001,0.007
1,1,0.5,64,0.005,1.651,1.09,0.001,0.007
1,1,0.5,64,0.001,6.027,1.557,0.004,0.011
1,1,0.5,64,0.0001,1.317,1.16,0.001,0.015
1,1,0.5,64,1e-05,1.727,1.094,0.001,0.007
1,1,0.5,128,0.01,3.607,1.322,0.002,0.011
1,1,0.5,128,0.005,7.009,1.63,0.005,0.011
1,1,0.5,128,0.001,3.46,1.336,0.003,0.012
1,1,0.5,128,0.0001,2.465,1.27,0.002,0.013
1,1,0.5,128,1e-05,1.722,1.093,0.001,0.007
1,1,1.0,32,0.01,1.162,1.06,0.0,0.006
1,1,1.0,32,0.005,1.716,1.091,0.001,0.007
1,1,1.0,32,0.001,4.169,1.431,0.003,0.013
1,1,1.0,32,0.0001,1.701,1.091,0.001,0.007
1,1,1.0,32,1e-05,1.7,1.091,0.001,0.007
1,1,1.0,64,0.01,0.357,1.044,0.0,0.015
1,1,1.0,64,0.005,5.287,1.5,0.004,0.012
1,1,1.0,64,0.001,5.317,1.534,0.004,0.012
1,1,1.0,64,0.0001,1.628,1.087,0.001,0.007
1,1,1.0,64,1e-05,1.725,1.093,0.001,0.007
1,1,1.0,128,0.01,3.706,1.322,0.002,0.011
1,1,1.0,128,0.005,4.96,1.492,0.004,0.012
1,1,1.0,128,0.001,3.272,1.287,0.002,0.011
1,1,1.0,128,0.0001,1.702,1.092,0.001,0.007
1,1,1.0,128,1e-05,1.716,1.092,0.001,0.007
1,1,2.0,32,0.01,1.145,1.059,0.0,0.006
1,1,2.0,32,0.005,1.729,1.092,0.001,0.007
1,1,2.0,32,0.001,1.7,1.09,0.001,0.006
1,1,2.0,32,0.0001,1.711,1.091,0.001,0.007
1,1,2.0,32,1e-05,1.7,1.091,0.001,0.007
1,1,2.0,64,0.01,1.322,1.071,0.001,0.007
1,1,2.0,64,0.005,2.632,1.171,0.001,0.008
1,1,2.0,64,0.001,1.708,1.092,0.001,0.007
1,1,2.0,64,0.0001,1.695,1.091,0.001,0.007
1,1,2.0,64,1e-05,1.725,1.093,0.001,0.007
1,1,2.0,128,0.01,1.065,1.133,0.001,0.015
1,1,2.0,128,0.005,1.62,1.086,0.001,0.006
1,1,2.0,128,0.001,3.614,1.313,0.002,0.011
1,1,2.0,128,0.0001,1.688,1.09,0.001,0.006
1,1,2.0,128,1e-05,1.712,1.091,0.001,0.007
1,1,5.0,32,0.01,1.13,1.058,0.0,0.006
1,1,5.0,32,0.005,1.736,1.093,0.001,0.007
1,1,5.0,32,0.001,1.707,1.091,0.001,0.006
1,1,5.0,32,1e-05,1.701,1.09,0.001,0.006
1,1,5.0,32,0.0001,1.717,1.092,0.001,0.007
1,1,5.0,64,0.01,1.334,1.072,0.001,0.007
1,1,5.0,64,0.005,4.286,1.42,0.003,0.012
1,1,5.0,64,0.001,1.711,1.092,0.001,0.007
1,1,5.0,64,0.0001,1.701,1.091,0.001,0.007
1,1,5.0,64,1e-05,1.724,1.093,0.001,0.007
1,1,5.0,128,0.01,-0.016,0.999,-0.0,0.009
1,1,5.0,128,0.005,2.575,1.23,0.002,0.011
1,1,5.0,128,0.001,2.684,1.209,0.002,0.009
1,1,5.0,128,0.0001,1.688,1.09,0.001,0.006
1,1,5.0,128,1e-05,1.707,1.091,0.001,0.007
1,1,10.0,32,0.01,1.124,1.058,0.0,0.006
1,1,10.0,32,0.005,1.739,1.093,0.001,0.007
1,1,10.0,32,0.001,1.709,1.091,0.001,0.006
1,1,10.0,32,0.0001,1.718,1.092,0.001,0.007
1,1,10.0,32,1e-05,1.701,1.09,0.001,0.006
1,1,10.0,64,0.01,1.322,1.083,0.001,0.008
1,1,10.0,64,0.005,1.697,1.117,0.001,0.008
1,1,10.0,64,0.001,1.712,1.092,0.001,0.007
1,1,10.0,64,0.0001,1.701,1.091,0.001,0.007
1,1,10.0,64,1e-05,1.725,1.093,0.001,0.007
1,1,10.0,128,0.01,1.086,1.057,0.0,0.006
1,1,10.0,128,0.005,3.018,1.282,0.002,0.011
1,1,10.0,128,0.001,-0.134,0.993,-0.0,0.007
1,1,10.0,128,0.0001,1.685,1.089,0.001,0.006
1,1,10.0,128,1e-05,1.707,1.091,0.001,0.007
1,1,20.0,32,0.01,1.121,1.058,0.0,0.006
1,1,20.0,32,1e-05,1.701,1.09,0.001,0.006
1,1,20.0,32,0.001,1.71,1.091,0.001,0.006
1,1,20.0,32,0.005,1.74,1.093,0.001,0.007
1,1,20.0,32,0.0001,1.719,1.092,0.001,0.007
1,1,20.0,64,0.01,1.734,1.105,0.001,0.007
1,1,20.0,64,0.005,1.696,1.094,0.001,0.007
1,1,20.0,64,0.001,1.713,1.092,0.001,0.007
1,1,20.0,64,0.0001,1.701,1.091,0.001,0.007
1,1,20.0,64,1e-05,1.725,1.093,0.001,0.007
1,1,40.0,32,0.01,1.119,1.058,0.0,0.006
1,1,40.0,32,0.005,1.741,1.093,0.001,0.007
1,1,20.0,128,0.01,0.489,1.026,0.0,0.007
1,1,20.0,128,0.001,1.617,1.085,0.001,0.006
1,1,20.0,128,0.0001,1.681,1.089,0.001,0.006
1,1,20.0,128,0.005,1.701,1.091,0.001,0.007
1,1,20.0,128,1e-05,1.706,1.091,0.001,0.006
1,1,40.0,32,0.001,1.71,1.091,0.001,0.006
1,1,40.0,32,0.0001,1.721,1.092,0.001,0.007
1,1,40.0,32,1e-05,1.701,1.09,0.001,0.006
1,1,40.0,64,0.01,1.349,1.072,0.001,0.007
1,1,40.0,64,0.005,1.697,1.094,0.001,0.007
1,1,40.0,64,0.001,1.713,1.092,0.001,0.007
1,1,40.0,64,1e-05,1.725,1.093,0.001,0.007
1,1,40.0,64,0.0001,1.701,1.091,0.001,0.007
1,1,40.0,128,0.01,1.308,1.072,0.001,0.007
1,1,40.0,128,0.005,1.486,1.083,0.001,0.007
1,1,40.0,128,0.001,1.645,1.087,0.001,0.006
1,1,40.0,128,0.0001,1.689,1.09,0.001,0.006
1,1,40.0,128,1e-05,1.706,1.091,0.001,0.006
2,1,0.001,32,0.001,6.529,1.598,0.005,0.011
2,1,0.001,32,0.005,1.145,1.142,0.001,0.015
2,1,0.001,32,0.01,7.558,1.669,0.005,0.011
2,1,0.001,32,0.0001,4.69,1.457,0.004,0.012
2,1,0.001,32,1e-05,1.689,1.09,0.001,0.006
2,1,0.001,64,0.01,1.888,1.177,0.001,0.011
2,1,0.001,64,0.005,0.579,1.036,0.0,0.008
2,1,0.001,64,0.001,4.572,1.451,0.003,0.012
2,1,0.001,64,0.0001,3.4,1.354,0.003,0.013
2,1,0.001,64,1e-05,1.717,1.094,0.001,0.007
2,1,0.001,128,0.01,1.145,1.142,0.001,0.015
2,1,0.001,128,0.0001,6.793,1.61,0.005,0.011
2,1,0.001,128,0.001,5.817,1.571,0.004,0.012
2,1,0.001,128,0.005,1.145,1.142,0.001,0.015
2,1,0.001,128,1e-05,1.707,1.104,0.001,0.007
2,1,0.01,32,0.01,1.145,1.142,0.001,0.015
2,1,0.01,32,0.005,6.437,1.602,0.005,0.011
2,1,0.01,32,0.001,6.479,1.595,0.005,0.011
2,1,0.01,32,0.0001,4.711,1.459,0.004,0.012
2,1,0.01,32,1e-05,1.689,1.09,0.001,0.006
2,1,0.01,64,0.01,1.145,1.142,0.001,0.015
2,1,0.01,64,0.005,1.267,1.122,0.001,0.012
2,1,0.01,64,0.001,4.724,1.47,0.004,0.012
2,1,0.01,64,1e-05,1.717,1.094,0.001,0.007
2,1,0.01,64,0.0001,3.443,1.358,0.003,0.013
