combo_id,window_size,lr_actor,dyn_sim_M,dyn_sim_deterministic,dyn_sim_pl_weight,lam,actor_weight,kappa_unc,kf_mode,dyn_use_sim,kf_q,kf_r,evaluate_best_on_test,seed,best_val_sharpe,best_val_sharpe_epoch,best_policy_path,used_best_policy,used_policy_epoch,used_policy_path,test_sharpe,test_total_return,test_mean_return,test_std_return,min_return
1,10,0.001,20,True,0.1,1.0,1.0,1.0,fixed,True,0.00022,0.00015,False,19,1.908128023147583,1105,grid_search_results/policies/policy_combo1_seed19.pt,False,2999,grid_search_results/final_policies/final_policy_combo1_seed19.pt,1.3664562702178955,1.1746412515640259,0.0005561822326853871,0.006461316253989935,-0.0561753511428833
1,10,0.001,20,True,0.1,1.0,1.0,1.0,fixed,True,0.00022,0.00015,False,20,2.5536417961120605,2785,grid_search_results/policies/policy_combo1_seed20.pt,False,2999,grid_search_results/final_policies/final_policy_combo1_seed20.pt,1.6427648067474365,1.2113326787948608,0.0006730339373461902,0.006503710523247719,-0.059626221656799316
1,10,0.001,20,True,0.1,1.0,1.0,1.0,fixed,True,0.00022,0.00015,False,21,2.065791606903076,1990,grid_search_results/policies/policy_combo1_seed21.pt,False,2999,grid_search_results/final_policies/final_policy_combo1_seed21.pt,1.4213398694992065,1.1869109869003296,0.0005952580249868333,0.006648243870586157,-0.054681599140167236
1,10,0.001,20,True,0.1,1.0,1.0,1.0,fixed,True,0.00022,0.00015,False,22,2.151308298110962,1400,grid_search_results/policies/policy_combo1_seed22.pt,False,2999,grid_search_results/final_policies/final_policy_combo1_seed22.pt,1.4360889196395874,1.1962506771087646,0.0006250019650906324,0.006908753886818886,-0.06040745973587036
1,10,0.001,20,True,0.1,1.0,1.0,1.0,fixed,True,0.00022,0.00015,False,24,1.8796018362045288,980,grid_search_results/policies/policy_combo1_seed24.pt,False,2999,grid_search_results/final_policies/final_policy_combo1_seed24.pt,1.6893047094345093,1.2219810485839844,0.0007069461862556636,0.00664321007207036,-0.055473506450653076
1,10,0.001,20,True,0.1,1.0,1.0,1.0,fixed,True,0.00022,0.00015,False,23,2.287461996078491,2405,grid_search_results/policies/policy_combo1_seed23.pt,False,2999,grid_search_results/final_policies/final_policy_combo1_seed23.pt,1.4883724451065063,1.1936274766921997,0.0006166479433886707,0.006576961372047663,-0.06210833787918091
1,10,0.001,20,True,0.1,1.0,1.0,1.0,fixed,True,0.00022,0.00015,False,25,2.105306386947632,1330,grid_search_results/policies/policy_combo1_seed25.pt,False,2999,grid_search_results/final_policies/final_policy_combo1_seed25.pt,1.5050448179244995,1.2030583620071411,0.0006466825725510716,0.006820895243436098,-0.0692184567451477
1,10,0.001,20,True,0.1,1.0,1.0,1.0,fixed,True,0.00022,0.00015,False,26,1.9287258386611938,1065,grid_search_results/policies/policy_combo1_seed26.pt,False,2999,grid_search_results/final_policies/final_policy_combo1_seed26.pt,1.604683518409729,1.207721471786499,0.0006615332094952464,0.006544280331581831,-0.06483131647109985
1,10,0.001,20,True,0.1,1.0,1.0,1.0,fixed,True,0.00022,0.00015,False,27,2.0218777656555176,1605,grid_search_results/policies/policy_combo1_seed27.pt,False,2999,grid_search_results/final_policies/final_policy_combo1_seed27.pt,1.1992849111557007,1.1595995426177979,0.00050827901577577,0.006727898493409157,-0.0617671012878418
1,10,0.001,20,True,0.1,1.0,1.0,1.0,fixed,True,0.00022,0.00015,False,28,1.8493739366531372,765,grid_search_results/policies/policy_combo1_seed28.pt,False,2999,grid_search_results/final_policies/final_policy_combo1_seed28.pt,1.3422107696533203,1.1751134395599365,0.0005576859693974257,0.006595817394554615,-0.05518263578414917
1,10,0.001,20,True,0.1,1.0,1.0,1.0,fixed,True,0.00022,0.00015,False,29,2.0485479831695557,870,grid_search_results/policies/policy_combo1_seed29.pt,False,2999,grid_search_results/final_policies/final_policy_combo1_seed29.pt,1.5374042987823486,1.1980661153793335,0.0006307837320491672,0.006513163913041353,-0.059848666191101074
1,10,0.001,20,True,0.1,1.0,1.0,1.0,fixed,True,0.00022,0.00015,False,30,2.080660104751587,1650,grid_search_results/policies/policy_combo1_seed30.pt,False,2999,grid_search_results/final_policies/final_policy_combo1_seed30.pt,1.0634782314300537,1.1434378623962402,0.00045680848415941,0.006818756926804781,-0.05813157558441162
1,10,0.001,20,True,0.1,1.0,1.0,1.0,fixed,True,0.00022,0.00015,False,31,1.9017393589019775,775,grid_search_results/policies/policy_combo1_seed31.pt,False,2999,grid_search_results/final_policies/final_policy_combo1_seed31.pt,1.34638249874115,1.1765637397766113,0.000562304921913892,0.00662984000518918,-0.06374001502990723
1,10,0.001,20,True,0.1,1.0,1.0,1.0,fixed,True,0.00022,0.00015,False,32,2.2178540229797363,2555,grid_search_results/policies/policy_combo1_seed32.pt,False,2999,grid_search_results/final_policies/final_policy_combo1_seed32.pt,1.2150343656539917,1.1718631982803345,0.0005473350174725056,0.0071509601548314095,-0.07401996850967407
